date,pool_id,label,project,chain,symbol,apy_pct,apy_base_pct,apy_reward_pct,tvl_usd_snapshot
2025-09-27,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.595060,5.595060,,2488725.00
2025-09-28,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.788930,8.788930,,2488725.00
2025-09-29,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.211700,7.211700,,2488725.00
2025-09-30,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.357810,8.357810,,2488725.00
2025-10-01,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,17.563220,17.563220,,2488725.00
2025-10-02,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,18.154780,18.154780,,2488725.00
2025-10-03,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.722430,7.722430,,2488725.00
2025-10-04,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,10.902510,10.902510,,2488725.00
2025-10-05,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.547660,6.547660,,2488725.00
2025-10-06,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.956110,8.956110,,2488725.00
2025-10-07,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,11.571390,11.571390,,2488725.00
2025-10-08,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.446550,8.446550,,2488725.00
2025-10-09,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.944120,6.944120,,2488725.00
2025-10-10,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,23.502130,23.502130,,2488725.00
2025-10-11,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,29.357240,29.357240,,2488725.00
2025-10-12,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,15.071260,15.071260,,2488725.00
2025-10-13,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,15.027480,15.027480,,2488725.00
2025-10-14,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,12.134180,12.134180,,2488725.00
2025-10-15,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.506930,8.506930,,2488725.00
2025-10-16,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.712400,5.712400,,2488725.00
2025-10-17,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,9.989090,9.989090,,2488725.00
2025-10-18,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.468510,2.468510,,2488725.00
2025-10-19,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.420970,2.420970,,2488725.00
2025-10-20,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.426750,3.426750,,2488725.00
2025-10-21,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.952980,2.952980,,2488725.00
2025-10-22,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.874900,5.874900,,2488725.00
2025-10-23,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.873750,3.873750,,2488725.00
2025-10-24,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.309530,2.309530,,2488725.00
2025-10-25,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.861550,1.861550,,2488725.00
2025-10-26,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.986490,1.986490,,2488725.00
2025-10-27,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.910850,1.910850,,2488725.00
2025-10-28,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.804970,3.804970,,2488725.00
2025-10-29,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.295850,8.295850,,2488725.00
2025-10-30,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.770130,4.770130,,2488725.00
2025-10-31,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.429170,5.429170,,2488725.00
2025-11-01,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.770550,1.770550,,2488725.00
2025-11-02,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.889440,1.889440,,2488725.00
2025-11-03,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.188190,7.188190,,2488725.00
2025-11-04,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,19.761640,19.761640,,2488725.00
2025-11-05,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.882530,6.882530,,2488725.00
2025-11-06,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.467960,6.467960,,2488725.00
2025-11-07,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.675330,8.675330,,2488725.00
2025-11-08,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.690600,3.690600,,2488725.00
2025-11-09,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.602300,4.602300,,2488725.00
2025-11-10,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.191570,3.191570,,2488725.00
2025-11-11,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.281380,5.281380,,2488725.00
2025-11-12,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.507200,3.507200,,2488725.00
2025-11-13,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.812030,7.812030,,2488725.00
2025-11-14,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.631770,6.631770,,2488725.00
2025-11-15,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.407250,2.407250,,2488725.00
2025-11-16,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.789080,2.789080,,2488725.00
2025-11-17,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.018650,6.018650,,2488725.00
2025-11-18,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.125380,5.125380,,2488725.00
2025-11-19,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.331240,7.331240,,2488725.00
2025-11-20,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,12.034700,12.034700,,2488725.00
2025-11-21,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,13.141300,13.141300,,2488725.00
2025-11-22,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.395820,2.395820,,2488725.00
2025-11-23,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.867290,1.867290,,2488725.00
2025-11-24,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.339890,4.339890,,2488725.00
2025-11-25,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.525760,4.525760,,2488725.00
2025-11-26,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.409680,5.409680,,2488725.00
2025-11-27,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.483160,2.483160,,2488725.00
2025-11-28,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.318820,3.318820,,2488725.00
2025-11-29,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.381380,1.381380,,2488725.00
2025-11-30,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.190470,2.190470,,2488725.00
2025-12-01,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.691170,4.691170,,2488725.00
2025-12-02,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.153580,3.153580,,2488725.00
2025-12-03,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.250130,5.250130,,2488725.00
2025-12-04,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.382500,4.382500,,2488725.00
2025-12-05,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.659770,3.659770,,2488725.00
2025-12-06,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.842520,3.842520,,2488725.00
2025-12-07,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.007350,1.007350,,2488725.00
2025-12-08,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.592210,2.592210,,2488725.00
2025-12-09,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.330050,2.330050,,2488725.00
2025-12-10,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.578940,3.578940,,2488725.00
2025-12-11,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.434000,6.434000,,2488725.00
2025-12-12,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.918490,1.918490,,2488725.00
2025-12-13,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.466490,2.466490,,2488725.00
2025-12-14,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.617890,1.617890,,2488725.00
2025-12-15,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.402770,3.402770,,2488725.00
2025-12-16,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.991520,2.991520,,2488725.00
2025-12-17,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.113700,5.113700,,2488725.00
2025-12-18,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.552150,4.552150,,2488725.00
2025-12-19,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.613650,3.613650,,2488725.00
2025-12-20,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.491030,1.491030,,2488725.00
2025-12-21,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.147390,1.147390,,2488725.00
2025-12-22,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.855490,2.855490,,2488725.00
2025-12-23,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.818000,2.818000,,2488725.00
2025-12-24,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.005740,5.005740,,2488725.00
2025-12-25,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,11.279310,11.279310,,2488725.00
2025-12-26,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.320410,4.320410,,2488725.00
2025-12-27,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.433830,1.433830,,2488725.00
2025-12-28,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.694370,1.694370,,2488725.00
2025-12-29,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.020080,3.020080,,2488725.00
2025-12-30,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.888180,4.888180,,2488725.00
2025-12-31,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.286170,3.286170,,2488725.00
2026-01-01,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.316210,1.316210,,2488725.00
2026-01-02,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.226180,4.226180,,2488725.00
2026-01-03,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.849190,1.849190,,2488725.00
2026-01-04,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,0.669090,0.669090,,2488725.00
2026-01-05,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.891370,3.891370,,2488725.00
2026-01-06,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.600410,5.600410,,2488725.00
2026-01-07,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.301890,4.301890,,2488725.00
2026-01-08,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.568520,3.568520,,2488725.00
2026-01-09,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.729960,7.729960,,2488725.00
2026-01-10,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.237020,1.237020,,2488725.00
2026-01-11,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.046770,1.046770,,2488725.00
2026-01-12,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.953540,4.953540,,2488725.00
2026-01-13,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.458250,6.458250,,2488725.00
2026-01-14,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.350870,5.350870,,2488725.00
2026-01-15,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.361230,4.361230,,2488725.00
2026-01-16,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,16.013900,16.013900,,2488725.00
2026-01-17,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,120.261580,120.261580,,2488725.00
2026-01-18,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,9.845530,9.845530,,2488725.00
2026-01-19,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,17.215220,17.215220,,2488725.00
2026-01-20,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,49.764900,49.764900,,2488725.00
2026-01-21,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,34.364640,34.364640,,2488725.00
2026-01-22,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.468680,3.468680,,2488725.00
2026-01-23,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.306880,4.306880,,2488725.00
2026-01-24,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.555110,2.555110,,2488725.00
2026-01-25,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.240510,2.240510,,2488725.00
2026-01-26,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.852700,5.852700,,2488725.00
2026-01-27,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.928810,5.928810,,2488725.00
2026-01-28,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.490290,3.490290,,2488725.00
2026-01-29,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.987650,5.987650,,2488725.00
2026-01-30,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,10.538820,10.538820,,2488725.00
2026-01-31,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.641280,6.641280,,2488725.00
2026-02-01,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.019490,6.019490,,2488725.00
2026-02-02,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,10.634980,10.634980,,2488725.00
2026-02-03,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,8.944890,8.944890,,2488725.00
2026-02-04,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,15.199880,15.199880,,2488725.00
2026-02-05,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,24.547430,24.547430,,2488725.00
2026-02-06,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,22.453050,22.453050,,2488725.00
2026-02-07,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,7.572400,7.572400,,2488725.00
2026-02-08,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.923810,4.923810,,2488725.00
2026-02-09,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.347550,3.347550,,2488725.00
2026-02-10,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,6.729040,6.729040,,2488725.00
2026-02-11,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.211810,5.211810,,2488725.00
2026-02-12,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.973720,4.973720,,2488725.00
2026-02-13,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,3.009400,3.009400,,2488725.00
2026-02-14,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.089370,2.089370,,2488725.00
2026-02-15,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,2.433280,2.433280,,2488725.00
2026-02-16,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.201010,1.201010,,2488725.00
2026-02-17,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,1.755680,1.755680,,2488725.00
2026-02-18,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,5.264570,5.264570,,2488725.00
2026-02-19,ba3fb5f5-684e-4834-afca-d58668395b02,Uniswap V3 Arbitrum / USDC-USDT,uniswap-v3,Arbitrum,USDC-USDT,4.000460,4.000460,,2488725.00
